"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"105373022_at",0.0913233934735233,2.82851098180638,3.2557236381375,0.00121896382396342,0.146857279586101,-1.05986473638127
"101927851_at",0.172502624820248,6.46802137331378,3.25480517355278,0.00122281804666713,0.146857279586101,-1.06259812152426
"9261_at",0.0603960534263357,8.50256723142683,3.25473505550334,0.00122311275190641,0.146857279586101,-1.06280676538789
"10186_at",0.102418009087139,5.41506453666863,3.2542363673089,0.00122521063142877,0.146857279586101,-1.06429054308779
"6167_at",-0.120122925206463,6.74658178789127,-3.25334400660575,0.00122897293551157,0.146857279586101,-1.06694510001239
"8467_at",-0.0899242261604961,7.98550450279598,-3.25134865679553,0.00123742434714041,0.146857279586101,-1.07287828101169
"10735_at",-0.106499994984481,8.16591101945407,-3.25081011510722,0.00123971458116923,0.146857279586101,-1.07447904455356
"79809_at",-0.10497305644527,6.66750395459264,-3.25047320821389,0.00124114932773654,0.146857279586101,-1.07548033994619
"57677_at",-0.0977385937288925,4.82497084825271,-3.250437801192,0.00124130020085336,0.146857279586101,-1.0755855647438
"3603_at",0.047124858223351,6.95891087445208,3.24636884827779,0.0012587520770596,0.147162917203591,-1.08767068184812
"81688_at",-0.0661534034361819,8.29614744734141,-3.2457219551758,0.00126154747539334,0.147162917203591,-1.08959068168605
"4817_at",0.0621994457588531,6.59481833728551,3.24454675000422,0.0012666405713734,0.147162917203591,-1.09307779908814
"8870_at",0.128364913521787,7.89267169492653,3.24252989386112,0.00127542562678656,0.147162917203591,-1.0990595021616
"3050_at",-0.70251183839809,5.21147918703307,-3.24152554970994,0.0012798213854595,0.147162917203591,-1.1020369235271
"343_at",0.107465775279492,4.24379417010347,3.24125667960494,0.00128100054038868,0.147162917203591,-1.10283385181266
"1545_at",0.152998508834709,6.71180776995523,3.24093022024631,0.00128243361102651,0.147162917203591,-1.10380138965037
"27332_at",-0.104154253454445,7.81361479601465,-3.24060841351121,0.00128384771110095,0.147162917203591,-1.10475504774814
"85377_at",-0.0657575674728451,6.08439149737611,-3.23445482988575,0.00131116750506799,0.149711951673635,-1.12297357422734
"11251_at",0.125681203164601,6.15172519526947,3.23283162572169,0.00131846317328674,0.149821790442018,-1.1277738080108
"130617_at",0.0527736616208091,7.17984809756311,3.23198108501842,0.00132230101208204,0.149821790442018,-1.1302881622278
"23023_at",0.100146514935435,7.19278693056329,3.23060845268299,0.00132851647283718,0.149949297982033,-1.13434458895638
"64853_at",-0.123112886620351,5.09162533412042,-3.22417742357209,0.00135799888910148,0.152279312472058,-1.15332786628258
"83844_at",0.0660234832739353,2.70299460995879,3.22385382937586,0.00135949825792292,0.152279312472058,-1.15428210990989
"728323_at",-0.0869101010921913,8.17116927221297,-3.22160369942635,0.00136996664681463,0.152474150954919,-1.1609149776421
"11035_at",0.0655167512077281,7.5648097383313,3.22028999968414,0.00137611287784674,0.152474150954919,-1.16478542821216
"100421815_at",-0.129851438071967,4.83926802857431,-3.21895998192856,0.00138236144164261,0.152474150954919,-1.16870242650517
"11343_at",0.121128626781652,6.01058156174525,3.21833498908191,0.00138530678286232,0.152474150954919,-1.17054254428387
"28749_at",-0.175323834778046,7.67408473504637,-3.21713336131089,0.0013909858957232,0.152474150954919,-1.17407944897888
"92162_at",0.111334435110159,7.52688298688009,3.2155676037579,0.0013984182784582,0.152474150954919,-1.17868625922644
"64062_at",-0.0725503152853422,7.7941709676757,-3.2149557400068,0.00140133266295094,0.152474150954919,-1.1804859203309
"53373_at",0.0702357594738549,7.06444007423458,3.21468077605178,0.00140264418034499,0.152474150954919,-1.1812945595897
"3568_at",0.21291440161041,5.65928727939337,3.20985108200723,0.00142586671144219,0.154223481334068,-1.19548744496956
"107984366_at",0.141536092316225,5.73085445530204,3.20916237215901,0.00142920704722498,0.154223481334068,-1.19750968402779
"28500_at",-0.374787694681044,3.50481308939505,-3.20586481680294,0.00144530116766529,0.155390974811138,-1.20718648331606
"4691_at",-0.0838235867401317,8.5605714211856,-3.2021207159015,0.00146377782683826,0.156469561601921,-1.21816221659693
"1665_at",-0.0753527299584384,7.94584504595785,-3.20168220745507,0.0014659560406711,0.156469561601921,-1.21944689450398
"100507261_at",0.0725168023531149,2.83275223434539,3.19678082521865,0.00149050762362754,0.158515754817487,-1.23379485721673
"5431_at",-0.0788206354350126,7.65008113108184,-3.19419441698063,0.00150361593755054,0.158883556370325,-1.24135769829678
"7290_at",0.0726652998973487,7.32206831226293,3.19397108880518,0.00150475278275979,0.158883556370325,-1.24201045257458
"51738_at",0.104261425221375,6.21370822571685,3.1858131409533,0.0015468292635755,0.162743011698824,-1.26582512524086
"3597_at",0.0910724343551914,9.37243732946457,3.18127654769844,0.00157069559715205,0.164665913154812,-1.27904326573188
"7920_at",0.0602352374505154,7.34025280054143,3.17813712948318,0.00158741029066146,0.165828084229064,-1.28818000154471
"54532_at",-0.148953754072867,5.95143725951487,-3.17224002338783,0.0016192522902372,0.168556725152288,-1.30531929727863
"3034_at",0.122263295281095,7.94279535159078,3.17081199893702,0.00162705125876226,0.168772193774217,-1.30946513676551
"51292_at",0.0782162092735509,7.45390862684254,3.16801020114508,0.00164245379947748,0.169262602071808,-1.31759414938274
"107985124_at",0.210860848036204,5.89547092990139,3.16744093036995,0.00164559970634487,0.169262602071808,-1.31924497015548
"197135_at",0.111229403148335,6.61424249603478,3.16682384121101,0.00164901615107808,0.169262602071808,-1.32103413974591
"79713_at",0.0696924395266521,7.95914361166641,3.16490422805869,0.00165968579071628,0.169766262877468,-1.32659768544091
"896_at",0.0594469971084986,8.84726337913724,3.1623679638265,0.00167388066015568,0.17062577981843,-1.33394352250746
"410_at",0.0761830933288999,7.19597717954667,3.15938660837568,0.00169070986636036,0.171719820089656,-1.34257131551316
"8895_at",-0.11863184048936,8.34597371037577,-3.15797708264542,0.00169872063221772,0.171719820089656,-1.34664766651808
"100130724_at",-0.125011705845052,3.89116377182826,-3.15738416854792,0.00170210079996536,0.171719820089656,-1.3483618574894
"23647_at",0.0475994547200281,6.17156728463892,3.15558117096757,0.00171241775805851,0.171809663102936,-1.35357267187296
"2969_at",-0.0941561752633389,7.50794438536487,-3.15418364527351,0.00172045422842632,0.171809663102936,-1.35760968794718
"7620_at",-0.0783555465011126,6.02476002419194,-3.15417781685716,0.00172048781748757,0.171809663102936,-1.35762652085806
"92270_at",0.155985686230552,3.64050532614311,3.15287078635681,0.00172803551374275,0.17198039932212,-1.36140057625269
"105370997_at",-0.0897873121663652,3.03379530449162,-3.14971275481148,0.00174639843887162,0.173222732696023,-1.37051325390583
"25977_at",0.0671912616066416,7.97528423273281,3.14557957129061,0.00177070358290684,0.175044150499506,-1.38242664186595
"10681_at",0.0793951036727775,6.72885197809584,3.14317845454441,0.00178496622926947,0.175111914113356,-1.38934071758555
"51365_at",-0.086890687927269,3.50129401526888,-3.14311603781426,0.00178533839408051,0.175111914113356,-1.38952038103034
"8841_at",0.0631499407146501,7.04987690400315,3.14246545017333,0.00178922183876303,0.175111914113356,-1.39139286270202
"7184_at",-0.127466191559232,8.92353471594985,-3.13937718221645,0.00180776261506431,0.176340658533707,-1.40027628868412
"645922_at",0.0815955757653263,2.99051709591511,3.13596037582644,0.00182848216245932,0.177589279962928,-1.41009505800768
"1269_at",0.100325457188804,6.32486910793199,3.13333435229077,0.00184455496734912,0.177589279962928,-1.417634453248
"105377348_at",0.0818011941723061,5.3901197492421,3.13326786251875,0.00184496360938409,0.177589279962928,-1.41782526930477
"5336_at",0.0792871274742998,8.53373615864822,3.13217395626843,0.00185169868325103,0.177589279962928,-1.42096406835921
"101929559_at",0.135818313342659,4.79482803490949,3.13206785870428,0.00185235311994636,0.177589279962928,-1.421268443743
"26802_at",-0.178453933293649,7.34321328814462,-3.13135867458268,0.00185673302653117,0.177589279962928,-1.42330271673181
"83643_at",0.103823977664005,3.74162846901849,3.12877924028312,0.00187274419612899,0.178541007358459,-1.43069804180341
"54020_at",0.0606602432766626,7.10946969352489,3.12678384405405,0.00188521729965924,0.17915037558278,-1.4364149243474
"85450_at",0.0723562787624115,7.5674901776958,3.12086785240433,0.00192264923307183,0.182120012080588,-1.45334401640639
"105378738_at",0.0563278042545654,2.55149412858915,3.11797354549986,0.00194121062257416,0.182815297884482,-1.46161517421576
"80022_at",0.0746422622776568,6.65736101603305,3.11778881412441,0.00194240090423446,0.182815297884482,-1.46214283879722
"7114_at",0.0771759299502276,12.1904827563965,3.11071170449797,0.00198851041888222,0.186341645092761,-1.48233536082725
"28732_at",-0.14470055878715,9.04607536434722,-3.10766891056367,0.00200864331164876,0.186341645092761,-1.49100365402855
"10105_at",0.0899361978388073,8.15779547633332,3.10656633157079,0.00201598482767444,0.186341645092761,-1.49414267701148
"15_at",0.110432637196323,4.36267029105739,3.1064979953413,0.00201644065622177,0.186341645092761,-1.49433719408265
"2744_at",-0.103084035894754,7.90619957483217,-3.10629922751013,0.00201776705252569,0.186341645092761,-1.49490295767436
"468_at",0.0546793984175289,7.10658727296073,3.10589589477536,0.00202046099898577,0.186341645092761,-1.49605087923727
"102724552_at",0.100990053244228,6.76628788576516,3.10534493661855,0.00202414631961993,0.186341645092761,-1.49761872634453
"719_at",0.165168188532267,5.99331627671112,3.10207619940599,0.00204613826173758,0.187779398917531,-1.50691502820661
"107985819_at",0.146827278752901,5.95384282463243,3.10100595579184,0.00205338648649431,0.187859355607565,-1.50995677542431
"112267890_at",-0.136327144921435,4.4949057581019,-3.0965125035495,0.00208407707771992,0.190076862639477,-1.5227167190521
"55004_at",0.07911180290956,8.03289360291197,3.09449442726743,0.00209799759298037,0.190393527129107,-1.52844165394817
"105374769_at",0.127572661071966,4.08346213614067,3.09306398133153,0.00210791645354067,0.190393527129107,-1.53249742559929
"57190_at",0.0645267265466205,7.3145378272602,3.09204551843121,0.00211500486191505,0.190393527129107,-1.53538400286132
"5903_at",-0.105576588672526,6.9935415537028,-3.08946535850319,0.00213306082381619,0.190393527129107,-1.54269275718996
"2773_at",-0.0856581860896295,8.11778358332367,-3.08944225371012,0.00213322314996585,0.190393527129107,-1.54275817925038
"7318_at",0.0764251074416199,8.13223647102359,3.08843811528733,0.00214028886392376,0.190393527129107,-1.54560098246922
"55578_at",-0.0864914304465279,8.8837130067402,-3.08835365734617,0.00214088414074398,0.190393527129107,-1.54584005003117
"6583_at",0.12074912179196,7.59685415271583,3.08823604259544,0.00214171336729764,0.190393527129107,-1.54617296122097
"4352_at",0.164477568327377,5.83330400637601,3.0864202015195,0.00215455325941341,0.190393527129107,-1.5513112043501
"54838_at",0.0464537974959949,8.03296164471968,3.08621363951982,0.00215601834574797,0.190393527129107,-1.55189552527715
"6283_at",-0.190421846598609,10.2106428160102,-3.08584403773721,0.00215864211484171,0.190393527129107,-1.55294095867556
"3945_at",-0.133773537791831,8.29427642003512,-3.08403321055602,0.0021715395118494,0.190641114236147,-1.55806122832258
"5699_at",0.0619659460594889,8.35790646510832,3.08363404815372,0.00217439201545692,0.190641114236147,-1.55918950842211
"5529_at",-0.0737658712751058,6.91927634277421,-3.08106658817622,0.00219282219285855,0.191475494589122,-1.566443407517
"9782_at",-0.105028335721213,8.57723753201265,-3.08041676347534,0.00219750960393961,0.191475494589122,-1.56827845624403
"23567_at",0.100816236526219,7.20125942615034,3.07880003778646,0.00220921161972203,0.191475494589122,-1.57284234622512
"10057_at",0.103911964923909,6.38267530748787,3.07852765440848,0.00221118878828929,0.191475494589122,-1.57361103799362
"115352_at",-0.157651332523716,8.26666748945417,-3.07780979904169,0.00221640733408773,0.191475494589122,-1.57563658295509
"50809_at",-0.0504761632970394,9.1195414667489,-3.0751294735998,0.00223599256908138,0.192602646469498,-1.58319556835016
"113277_at",0.075021393978625,7.61349876592717,3.07080725506992,0.00226791063535711,0.193863255223369,-1.59537173135945
"100505576_at",0.0769607474996367,5.56223968949816,3.07012447887509,0.00227299083651275,0.193863255223369,-1.59729369079794
"9857_at",-0.0648972682107115,7.83181847020158,-3.06960297404876,0.00227687814106269,0.193863255223369,-1.59876140951458
"54788_at",0.0513468390984239,7.81431222236581,3.06959326748028,0.00227695055186142,0.193863255223369,-1.5987887253404
"22841_at",-0.0735248449610838,7.2903301786531,-3.06629437415294,0.00230168320545741,0.194435743937479,-1.60806755672261
"29954_at",0.0573756472204649,5.19919963443884,3.06613724341489,0.00230286739281707,0.194435743937479,-1.60850928221116
"22901_at",0.0797551061819838,8.11252837726913,3.06605662762145,0.00230347515646085,0.194435743937479,-1.60873590071073
"23190_at",-0.0671937163974343,8.4600426492502,-3.06362750365632,0.00232185764710953,0.195427441217713,-1.61556172482006
"3652_at",-0.0569948741332467,5.54575292465057,-3.06115369145097,0.00234071678829757,0.196453492497032,-1.62250781129928
"6093_at",-0.136617914626642,8.1521820303491,-3.05813794493233,0.00236389772318802,0.196870842645418,-1.63096831605999
"158830_at",0.0928654310734558,6.46561685669765,3.05813190833203,0.00236394433508859,0.196870842645418,-1.6309852434081
"56889_at",-0.109033772363317,8.3748179756232,-3.05688230797546,0.00237361138391867,0.196870842645418,-1.63448858475799
"23334_at",0.0520481559359601,6.97030062180261,3.05471137879988,0.002390492331994,0.196870842645418,-1.64057168263079
"7030_at",0.0683464617245861,8.29027204262426,3.0544171994487,0.00239278830928491,0.196870842645418,-1.64139567640615
"26133_at",0.0511495578348511,8.50910978564078,3.05437470179401,0.00239312015750864,0.196870842645418,-1.64151470569508
"51141_at",-0.0813331376108309,6.31587897523253,-3.05325073707024,0.00240191213489079,0.196870842645418,-1.6446621808587
"3429_at",0.489473442465682,5.84685390342685,3.05277993686792,0.00240560367898047,0.196870842645418,-1.64598024912344
"284759_at",0.11091781445266,8.23855016630375,3.05275041385925,0.00240583534241999,0.196870842645418,-1.64606289627159
"11235_at",-0.13781993925545,6.15331216880232,-3.05122009571065,0.00241787165863669,0.197061396981733,-1.65034584575319
"387751_at",-0.100057262829665,8.6534668732435,-3.05075474842562,0.00242154267651269,0.197061396981733,-1.65164782092957
"10788_at",-0.105668768008196,8.29664733783394,-3.04893787305912,0.00243592465085853,0.197685686748324,-1.65672936160542
"80114_at",-0.107909956364098,3.55940995566153,-3.04586039962093,0.00246046430673075,0.197949532487464,-1.66533001462854
"3138_at",-0.108316089271767,6.62396476541134,-3.04529326182275,0.0024650113361078,0.197949532487464,-1.66691409580758
"4848_at",-0.0484168349811002,8.18012698304059,-3.04502135977698,0.00246719404681132,0.197949532487464,-1.6676734495492
"101928420_at",0.0799543807063818,3.13709369081493,3.04440120352196,0.00247217903094175,0.197949532487464,-1.66940514688384
"644794_at",0.107611489774414,7.11084178337241,3.04345373383821,0.00247981290809555,0.197949532487464,-1.67205016902114
"105373311_at",0.0775556097040765,5.08193190810409,3.0431286423275,0.00248243719217788,0.197949532487464,-1.67295753572699
"57409_at",0.0694850490056584,6.87641707188142,3.04243728104405,0.00248802664844474,0.197949532487464,-1.6748868942523
"150776_at",0.0762829181910936,6.87382923774887,3.04183174091405,0.00249293175439931,0.197949532487464,-1.67657641036899
"57140_at",0.0622943117510579,8.81472256052654,3.04025689532036,0.00250573019995307,0.198430930001122,-1.6809688782757
"65123_at",0.0720416879054194,7.83934928183834,3.0386960501219,0.00251847435342956,0.198905458385205,-1.68532015161734
"54413_at",0.0701693625687288,5.88751740726324,3.03676277711574,0.00253434181782181,0.199387170093214,-1.69070670567838
"101929007_at",0.203594495073565,5.5811597978637,3.03517380964428,0.0025474520120738,0.199387170093214,-1.69513148965822
"83937_at",0.104461483493694,7.13886625457815,3.03504265068353,0.00254853694953578,0.199387170093214,-1.69549662796379
"55573_at",-0.0388353173107263,8.59104170459115,-3.03423066000869,0.00255526312191105,0.199387170093214,-1.69775682319341
"102724458_at",0.097556132726045,2.79032700605405,3.03385082514944,0.00255841509539479,0.199387170093214,-1.69881390400335
"106480310_at",-0.142333264058849,4.76400993545332,-3.03264659276384,0.00256843174672324,0.199639659173404,-1.70216444753474
"22898_at",0.0892889519814748,8.86348801896477,3.03110240224913,0.00258132878286175,0.200114117406116,-1.70645899768813
"2275_at",0.154358705796881,7.96732542143838,3.02674364871692,0.00261805421568718,0.20154113358094,-1.7185698487389
"158431_at",-0.0612108659265741,6.70410950338145,-3.0265573378816,0.0026196346396965,0.20154113358094,-1.71908714431893
"94120_at",0.0845823749239584,7.30573120615151,3.02648358546108,0.00262026050312298,0.20154113358094,-1.71929191090519
"23533_at",0.054179282166851,9.28637872018185,3.0253875405343,0.00262957772619692,0.201636401266755,-1.72233441308438
"84759_at",0.0542747586877498,6.19559406814262,3.0241126840339,0.00264045321063454,0.201636401266755,-1.72587195101159
"105377384_at",0.323129411657535,2.71178292376538,3.0239278942676,0.00264203302518644,0.201636401266755,-1.7263845969176
"102724142_at",-0.168179307054827,4.16454315690196,-3.02146141464609,0.00266320276127866,0.202478122493312,-1.7332242644681
"373_at",-0.115934924488617,5.99150650486874,-3.02104310457187,0.00266680849748481,0.202478122493312,-1.73438372917338
"107984955_at",0.0571478210726428,2.60220874549421,3.01959867673325,0.00267929357906582,0.20290310937198,-1.73838618907351
"4524_at",0.0507651627072815,6.55150118221369,3.01670680531579,0.00270445103276375,0.204283135831249,-1.74639396321806
"55285_at",-0.0784180500927153,5.53296316001041,-3.00983821177222,0.00276507394378927,0.208207129269376,-1.76538411129214
"23517_at",-0.119353449223656,7.09587260966671,-3.00922625304209,0.00277053513946826,0.208207129269376,-1.76707403314817
"6051_at",0.111257701167388,7.5342621128605,3.00688553129945,0.00279151537923015,0.209029116476259,-1.77353489401183
"594_at",-0.0580388293548662,4.9286835534898,-3.0064245652786,0.00279566420759857,0.209029116476259,-1.77480668561141
"89849_at",0.0771774978257843,8.53901722360834,3.00494479118076,0.00280902081999586,0.20949606161078,-1.77888807772095
"4017_at",-0.0727564056091955,5.90981810261292,-3.00270461865222,0.00282935217287548,0.209538214095608,-1.78506307998882
"9559_at",-0.0784651403840472,7.06144951058968,-3.00212916763904,0.00283459657094086,0.209538214095608,-1.78664859073985
"26289_at",-0.110245825979019,6.21944748419352,-3.00128402232953,0.00284231498683879,0.209538214095608,-1.78897664920989
"8886_at",-0.0918238774627454,7.24308481933742,-3.00047377276573,0.00284973278634599,0.209538214095608,-1.79120799401057
"9781_at",0.0788815732906987,6.7349133166005,3.00015630924963,0.00285264398363756,0.209538214095608,-1.79208209900055
"23313_at",0.0913717317533755,8.12433848302364,2.99926353621524,0.00286084548287186,0.209538214095608,-1.79453978845712
"10217_at",0.17377194782535,6.08534266044755,2.99898575789019,0.00286340170845571,0.209538214095608,-1.79530433370571
"100462981_at",-0.0988715756704433,7.89434312727875,-2.99819323460561,0.00287070632498391,0.209538214095608,-1.79748526857801
"3087_at",0.079889421425561,7.25900017720121,2.99787958639112,0.00287360190415919,0.209538214095608,-1.79834824079107
"3687_at",0.097187247948015,10.4268457710284,2.99550580939617,0.00289560334823593,0.210621182804154,-1.80487665297017
"7297_at",0.0595789723567895,7.48355744791511,2.99452364290923,0.00290475163769039,0.210766203188968,-1.80757638052452
"9868_at",-0.0897768780667733,6.54430767712456,-2.99260576591765,0.00292269186209086,0.210844430467198,-1.81284569681182
"154141_at",0.0800135005752661,8.42648320388472,2.9924582820624,0.00292407564990391,0.210844430467198,-1.81325077099778
"10420_at",0.0803031818129762,6.83072880595598,2.99211472977683,0.00292730140402199,0.210844430467198,-1.81419428602058
"137964_at",0.0608017317116812,6.74220250961751,2.98978064792942,0.00294930348220755,0.211212061695493,-1.82060174753734
"25900_at",0.061284842910957,6.17583030942962,2.98929289960321,0.0029539202959966,0.211212061695493,-1.82194009705479
"105369219_at",0.14624476214306,5.78222339301969,2.98892559709598,0.00295740138888786,0.211212061695493,-1.82294781313953
"30001_at",-0.144091440279207,8.74472644078728,-2.98828990349124,0.00296343502332517,0.211212061695493,-1.82469159589562
"6688_at",0.0643430776367645,8.69464658810004,2.98715843602568,0.00297420214525682,0.211212061695493,-1.82779446649701
"107984921_at",0.088552334111914,6.30229038130073,2.98628521097601,0.00298253628855643,0.211212061695493,-1.83018837895271
"10575_at",-0.0682844307222877,7.38330808498227,-2.98595974060414,0.00298564807438778,0.211212061695493,-1.83108047187212
"83716_at",0.152837557624854,8.15188530287579,2.98552982020626,0.00298976305125838,0.211212061695493,-1.83225871275437
"170506_at",-0.0994122774940622,7.11677091160575,-2.98296629804462,0.0030144077330092,0.212374998632796,-1.83928093573407
"57187_at",-0.0879083647632766,6.82937964243336,-2.98217713210921,0.00302203180856354,0.212374998632796,-1.84144152502472
"134145_at",-0.0639424201942713,5.5398353180558,-2.98040073833719,0.00303925804158741,0.212374998632796,-1.84630295726475
"101927901_at",0.0551988904138473,3.44195723161516,2.98032710760047,0.00303997399721296,0.212374998632796,-1.84650440161426
"10677_at",0.126724641703259,6.42498006709998,2.9798598198707,0.0030445213142907,0.212374998632796,-1.84778273043485
"9697_at",0.0725376857079568,7.24528330575593,2.97935101089816,0.00304947976583295,0.212374998632796,-1.84917442794675
"100507436_at",0.111897004072679,6.87930831882024,2.97762390131921,0.00306636598615372,0.21304734808043,-1.85389673160571
"51657_at",0.08628120033566,6.40870412939076,2.97421554616036,0.00309994130231451,0.214674817976448,-1.86320824240126
"5982_at",0.0509361673127776,6.2973996882139,2.97376905616415,0.00310436445425734,0.214674817976448,-1.86442728130518
"26054_at",-0.105302889104422,7.99997383342317,-2.97149554701106,0.00312697665393091,0.215481512754722,-1.87063185974459
"55832_at",-0.0906683787559779,7.00867157094774,-2.97043021009343,0.0031376241949995,0.215481512754722,-1.87353768085461
"3310_at",0.127708976383508,7.95614985626453,2.97039529064016,0.00313797375918313,0.215481512754722,-1.87363291052874
"4015_at",0.131863200018747,3.83270528337092,2.96582868293864,0.00318399634154188,0.218133367966238,-1.88607737511555
"114882_at",-0.102990994139479,9.84321581276078,-2.96195337811403,0.00322353522553185,0.219886062806458,-1.89662358239745
"8527_at",0.0575489921171083,7.90962148091906,2.96105750104985,0.00323273931863421,0.219886062806458,-1.89905973124876
"207_at",0.063850291481906,8.37819355508816,2.95831708626835,0.00326104325404215,0.219886062806458,-1.90650732815607
"353139_at",0.087009107569694,4.9908534242393,2.95817781772989,0.00326248769781765,0.219886062806458,-1.90688564039502
"90678_at",0.0476735275679772,6.09428121979145,2.95760460572419,0.00326843900880232,0.219886062806458,-1.90844254690891
"100289473_at",0.147169417762045,6.61126514552543,2.95695952532817,0.00327514835280808,0.219886062806458,-1.91019431008143
"9652_at",-0.110179870373367,6.81054980882347,-2.95666162642925,0.00327825098331431,0.219886062806458,-1.91100315282221
"9842_at",0.072170297143324,7.80627311319666,2.955985027501,0.00328530777497847,0.219886062806458,-1.91283993609494
"105376505_at",0.251634696319758,6.20034725694921,2.95586247282953,0.00328658748004371,0.219886062806458,-1.91317259582276
"6731_at",-0.107138274020163,8.61566957093589,-2.95580661103602,0.00328717093512249,0.219886062806458,-1.91332422147186
"112858_at",-0.0736741456742749,6.78577221504218,-2.95478701170129,0.00329783690830257,0.219886062806458,-1.91609123717405
"10142_at",-0.0815342321883523,6.48293336966372,-2.95466176198284,0.00329914931805066,0.219886062806458,-1.91643108008868
"23258_at",0.0700486485672831,9.07878718135837,2.95346121035438,0.00331175335126768,0.220227859988701,-1.91968786381757
"3431_at",0.0706827697684244,9.72117086238224,2.95271943077166,0.00331956293017457,0.220250009819848,-1.92169948455963
"23673_at",0.0613567671470051,7.72876762335977,2.95142216172437,0.003333261261185,0.220300821018027,-1.92521636471843
"105377162_at",-0.0666545274252644,3.0218751672453,-2.95123090419477,0.00333528518191521,0.220300821018027,-1.92573473620855
"8445_at",-0.0738643155860448,7.86353944696852,-2.94906092290629,0.00335832708710703,0.220957181150199,-1.93161385203427
"11070_at",0.0535365780671416,6.71198130628598,2.94743587018643,0.00337567782722198,0.220957181150199,-1.93601388235163
"6949_at",-0.0527570267147345,6.51434550235906,-2.94728225870288,0.00337732217163871,0.220957181150199,-1.93642968410298
"11320_at",-0.111255290579833,8.44296763791031,-2.94691769275101,0.00338122762211385,0.220957181150199,-1.93741642275957
"170959_at",-0.0837754722704319,6.19225182856078,-2.94677803995898,0.00338272475979293,0.220957181150199,-1.93779437771852
"340348_at",0.134969186093512,7.24102995682683,2.94525227038788,0.00339912116261168,0.221510073011674,-1.94192258719043
"10040_at",0.124995929749665,3.7277958330909,2.94459305426976,0.00340622774277091,0.221510073011674,-1.94370556603135
"147007_at",0.0568302494472766,7.80919304269613,2.94146560828483,0.0034401280023521,0.222784932498472,-1.9521591418022
"5264_at",-0.0719830266263047,4.99968334230442,-2.94138950770929,0.0034409567292442,0.222784932498472,-1.95236473650555
"6304_at",-0.0791168008574584,9.03945580052397,-2.9395030129974,0.00346155882531363,0.223627327708145,-1.95745969499858
"105372695_at",0.0542969580410367,2.90485940644155,2.93861916962024,0.00347124983265173,0.223762688884217,-1.9598456606536
"100302128_at",0.0781734081369863,2.20076340571433,2.9367346515057,0.00349199564463735,0.224304431515639,-1.96493068513768
"347487_at",0.0452900768147165,2.21344331844232,2.93647325390127,0.00349488217745606,0.224304431515639,-1.96563577135481
"283710_at",0.127852086414085,5.26518628537502,2.93468721384266,0.00351466323812734,0.224610832356697,-1.97045177303896
"11231_at",-0.0733737217734952,7.55833449771129,-2.93445101056769,0.00351728691732257,0.224610832356697,-1.97108847750559
"5286_at",-0.0882264236636344,7.73741374469433,-2.93344874834839,0.00352843966676826,0.224610832356697,-1.97378960734488
"6605_at",-0.066943502466229,7.71075299320537,-2.93329491671753,0.0035301542951611,0.224610832356697,-1.97420411035772
"126235_at",-0.0583897836842253,3.98260738881936,-2.93183835379968,0.00354642708622783,0.225159904166349,-1.9781278209681
"5567_at",-0.136029052097005,7.9695958040945,-2.92970603019543,0.00357037303361257,0.226192729456329,-1.98386853514755
"58513_at",0.0719037142546526,8.61643117250316,2.92731850890242,0.00359735992000495,0.227413360264862,-1.99029154798658
"105372346_at",0.0917086077459573,2.53019216832408,2.92570773895253,0.00361567197988374,0.22808154358757,-1.99462207379655
"121536_at",-0.0555721142080639,7.14428277803975,-2.9247444855281,0.00362666334621106,0.228175177319588,-1.99721067086892
"106480315_at",-0.0937603878659836,7.37554933264796,-2.92405782056286,0.00363451725917367,0.228175177319588,-1.99905547939306
"128_at",-0.0971647324959806,7.33431998433647,-2.92354500336191,0.00364039286262963,0.228175177319588,-2.0004329538556
"84146_at",-0.110607515528117,7.29474619255387,-2.92277643986566,0.00364921490980497,0.228242509613471,-2.0024969526347
"23318_at",-0.0878741791900743,7.57781246632526,-2.91990763722405,0.00368231737953117,0.228833855952565,-2.01019660465515
"55968_at",0.0676964338257795,8.02273850113388,2.9196313082733,0.00368552029858876,0.228833855952565,-2.01093786796462
"79705_at",0.0662487960430008,6.48603778283601,2.91886991998628,0.00369435867731272,0.228833855952565,-2.01297997390485
"11188_at",0.0485884720613689,6.90419075583934,2.91750867908755,0.00371020849205181,0.228833855952565,-2.01662966053201
"858_at",0.182396709389051,3.98133898064556,2.91705544120855,0.00371549958540455,0.228833855952565,-2.01784449538036
"9619_at",0.137733623021092,7.06051688768574,2.91668140398234,0.00371987127424716,0.228833855952565,-2.01884690861728
"130507_at",-0.0702468919501117,7.48744034267009,-2.9159868127224,0.00372800199744511,0.228833855952565,-2.02070807394169
"8452_at",-0.0867182389703652,8.30987291448206,-2.91577137909276,0.00373052710484411,0.228833855952565,-2.02128524444271
"57622_at",0.0772643472088421,6.55624752770988,2.91540222917631,0.00373485755495603,0.228833855952565,-2.02227414275329
"23596_at",-0.07256085781252,6.63751055858404,-2.91527524028556,0.00373634830487063,0.228833855952565,-2.02261429953852
"25792_at",0.0998244762522079,7.87290172231596,2.913196225356,0.00376083160886238,0.229542078287362,-2.02818119858448
"101929769_at",0.0755860117580896,5.55744157016911,2.91297073616319,0.00376349583532352,0.229542078287362,-2.02878475336101
